index,host,source,sourcetype,"_raw","_time"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:47:10 PM EST,8060,983,0,10,598,73,4,20626,0,0,21106,16743,0,0,0,0,0,0,0,0,2,4748236,105271,0,0,368697,0,0,","2015-01-20T13:47:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:47:25 PM EST,8060,710,0,10,620,78,4,20626,0,0,21083,16743,0,0,0,0,0,0,0,0,2,4748236,105173,0,0,368697,0,0,","2015-01-20T13:47:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:47:40 PM EST,8060,435,0,10,592,89,4,20626,0,0,21115,16743,0,0,0,0,0,0,0,0,2,4748236,105173,0,0,368657,0,0,","2015-01-20T13:47:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:47:55 PM EST,8058,2599,0,10,870,68,4,20626,0,0,21080,16743,0,0,0,0,0,0,0,0,2,4748236,104720,0,0,368687,0,0,","2015-01-20T13:47:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:48:10 PM EST,8058,2328,1,10,604,78,4,20626,0,0,21054,16743,0,0,0,0,0,0,0,0,2,4748236,104818,0,0,368667,0,0,","2015-01-20T13:48:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:48:25 PM EST,8058,2049,0,10,560,74,4,20626,0,0,21108,16743,0,0,0,0,0,0,0,0,2,4748236,104720,0,0,368667,0,0,","2015-01-20T13:48:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:48:40 PM EST,8058,1777,0,10,564,81,4,20626,0,0,21098,16743,0,0,0,0,0,0,0,0,2,4748236,104720,0,0,367578,0,0,","2015-01-20T13:48:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:48:55 PM EST,8058,1504,0,10,603,76,4,20626,0,0,21102,16743,0,0,0,0,0,0,0,0,2,4748236,104487,0,0,367624,0,0,","2015-01-20T13:48:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:49:10 PM EST,8058,1234,0,10,589,83,4,20622,0,0,21040,16743,0,0,0,0,0,0,0,0,2,4748236,104585,0,0,367187,0,0,","2015-01-20T13:49:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:49:25 PM EST,8058,958,0,10,600,77,4,20628,0,0,21171,16743,0,0,0,0,0,0,0,0,2,4748236,104487,0,0,367198,0,0,","2015-01-20T13:49:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:49:40 PM EST,8058,682,0,10,568,81,4,20622,0,0,21099,16743,0,0,0,0,0,0,0,0,2,4748236,104487,0,0,367158,0,0,","2015-01-20T13:49:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:49:55 PM EST,8066,2871,0,10,574,70,4,20622,0,0,21110,16743,0,0,0,0,0,0,0,0,2,4748236,104487,0,0,367198,0,0,","2015-01-20T13:49:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:50:10 PM EST,8066,2581,1,10,841,70,4,20622,0,0,21033,16743,0,0,0,0,0,0,0,0,2,4748236,104585,0,0,367238,0,0,","2015-01-20T13:50:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:50:25 PM EST,8066,2301,0,10,537,79,4,20622,0,0,21055,16743,0,0,0,0,0,0,0,0,2,4748236,104496,0,0,367276,0,0,","2015-01-20T13:50:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:50:40 PM EST,8066,2035,0,10,819,86,4,20628,0,0,21158,16743,0,0,0,0,0,0,0,0,2,4748236,104496,0,0,367351,0,0,","2015-01-20T13:50:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:50:55 PM EST,8066,1751,0,10,587,80,4,20628,0,0,21176,16743,0,0,0,0,0,0,0,0,2,4748236,104498,0,0,367366,0,0,","2015-01-20T13:50:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:51:10 PM EST,8066,1487,0,10,595,75,4,20626,0,0,21109,16743,0,0,0,0,0,0,0,0,2,4748236,104600,0,0,367314,0,0,","2015-01-20T13:51:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:51:25 PM EST,8066,1205,0,10,598,73,4,20626,0,0,21104,16743,0,0,0,0,0,0,0,0,2,4748236,104502,0,0,367407,0,0,","2015-01-20T13:51:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:51:40 PM EST,8066,932,0,10,638,82,4,20626,0,0,21091,16743,0,0,0,0,0,0,0,0,2,4748236,104520,0,0,367398,0,0,","2015-01-20T13:51:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:51:55 PM EST,8066,655,0,10,574,75,4,20632,0,0,21048,16743,0,0,0,0,0,0,0,0,2,4748236,102488,0,0,367399,0,0,","2015-01-20T13:51:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:52:10 PM EST,8062,2838,0,10,590,87,4,20632,0,0,21168,16743,0,0,0,0,0,0,0,0,2,4748236,102586,0,0,367664,0,0,","2015-01-20T13:52:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:52:25 PM EST,8062,2553,2,10,852,71,4,20626,0,0,21170,16743,0,0,0,0,0,0,0,0,2,4748236,102495,0,0,367740,0,0,","2015-01-20T13:52:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:52:40 PM EST,8062,2271,0,10,645,84,4,20632,0,0,21056,16743,0,0,0,0,0,0,0,0,2,4748236,102524,0,0,367837,0,0,","2015-01-20T13:52:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:52:55 PM EST,8062,2000,0,10,640,86,4,20632,0,0,21188,16743,0,0,0,0,0,0,0,0,2,4748236,101338,0,0,368543,0,0,","2015-01-20T13:52:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:53:10 PM EST,8062,1723,0,10,609,86,4,20632,0,0,21142,16743,0,0,0,0,0,0,0,0,2,4748236,101481,0,0,368696,0,0,","2015-01-20T13:53:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:53:25 PM EST,8062,1450,0,10,600,86,4,20626,0,0,21097,16743,0,0,0,0,0,0,0,0,2,4748236,101390,0,0,368835,0,0,","2015-01-20T13:53:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:53:40 PM EST,8062,1176,0,10,619,92,4,20626,0,0,21064,16743,0,0,0,0,0,0,0,0,2,4748236,101423,0,0,368951,0,0,","2015-01-20T13:53:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:53:55 PM EST,8062,910,0,10,594,80,4,20626,0,0,21039,16743,0,0,0,0,0,0,0,0,2,4748236,101190,0,0,368960,0,0,","2015-01-20T13:53:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:54:10 PM EST,8062,639,0,10,625,83,4,20632,0,0,21150,16743,0,0,0,0,0,0,0,0,2,4748236,101298,0,0,368925,0,0,","2015-01-20T13:54:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:54:25 PM EST,8069,2837,0,10,544,88,4,20632,0,0,21054,16743,0,0,0,0,0,0,0,0,2,4748236,101215,0,0,369017,0,0,","2015-01-20T13:54:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:54:40 PM EST,8069,2542,2,10,887,85,4,20632,0,0,21171,16743,0,0,0,0,0,0,0,0,2,4748236,101213,0,0,369145,0,0,","2015-01-20T13:54:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:54:55 PM EST,8069,2263,0,10,617,93,4,20626,0,0,21109,16743,0,0,0,0,0,0,0,0,2,4748236,101235,0,0,368223,0,0,","2015-01-20T13:54:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:55:10 PM EST,8069,1997,0,10,592,75,4,20626,0,0,21106,16743,0,0,0,0,0,0,0,0,2,4748236,101337,0,0,368343,0,0,","2015-01-20T13:55:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:55:25 PM EST,8069,1720,0,10,590,76,4,20626,0,0,21114,16743,0,0,0,0,0,0,0,0,2,4748236,101260,0,0,368393,0,0,","2015-01-20T13:55:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:55:40 PM EST,8069,1455,0,10,620,93,4,20632,0,0,21068,16743,0,0,0,0,0,0,0,0,2,4748236,101264,0,0,368514,0,0,","2015-01-20T13:55:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:55:55 PM EST,8069,1182,0,10,604,78,4,20632,0,0,21154,16743,0,0,0,0,0,0,0,0,2,4748236,101268,0,0,368452,0,0,","2015-01-20T13:55:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:56:10 PM EST,8069,908,0,10,577,95,4,20630,0,0,21048,16743,0,0,0,0,0,0,0,0,2,4748236,101366,0,0,368289,0,0,","2015-01-20T13:56:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:56:25 PM EST,8069,629,0,10,530,76,4,20630,0,0,21110,16743,0,0,0,0,0,0,0,0,2,4748236,101268,0,0,368251,0,0,","2015-01-20T13:56:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:56:40 PM EST,8068,2844,0,10,568,80,4,20636,0,0,23482,16743,0,0,0,0,0,0,0,0,2,4748236,101268,0,0,368322,0,0,","2015-01-20T13:56:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:56:55 PM EST,8068,2548,2,10,878,81,4,20636,0,0,18804,16743,0,0,0,0,0,0,0,0,2,4748236,101268,0,0,368330,0,0,","2015-01-20T13:56:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:57:10 PM EST,8068,2273,0,10,579,113,4,20630,0,0,21044,16743,0,0,0,0,0,0,0,0,2,4748236,101366,0,0,368400,0,0,","2015-01-20T13:57:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:57:25 PM EST,8068,2003,0,10,588,69,4,20630,0,0,21156,16743,0,0,0,0,0,0,0,0,2,4748236,101268,0,0,368426,0,0,","2015-01-20T13:57:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:57:40 PM EST,8068,1733,0,9,599,103,4,20630,0,0,21122,16743,0,0,0,0,0,0,0,0,2,4748236,101263,0,0,368513,0,0,","2015-01-20T13:57:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:57:55 PM EST,8068,1459,0,9,581,72,4,20626,0,0,21112,16743,0,0,0,0,0,0,0,0,2,4748236,101263,0,0,368416,0,0,","2015-01-20T13:57:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:58:10 PM EST,8068,1190,0,9,586,75,4,20626,0,0,21023,16743,0,0,0,0,0,0,0,0,2,4748236,101361,0,0,368082,0,0,","2015-01-20T13:58:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:58:25 PM EST,8068,915,0,9,529,74,4,20626,0,0,21125,16743,0,0,0,0,0,0,0,0,2,4748236,101263,0,0,368152,0,0,","2015-01-20T13:58:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:58:40 PM EST,8068,644,0,9,584,80,4,20626,0,0,21158,16743,0,0,0,0,0,0,0,0,2,4748236,101263,0,0,368102,0,0,","2015-01-20T13:58:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:58:55 PM EST,8074,2866,0,9,602,88,4,20620,0,0,21102,16743,0,0,0,0,0,0,0,0,2,4748236,100701,0,0,368062,0,0,","2015-01-20T13:58:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:59:10 PM EST,8074,2573,1,9,850,77,4,20620,0,0,21104,16743,0,0,0,0,0,0,0,0,2,4748236,100799,0,0,367963,0,0,","2015-01-20T13:59:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:59:25 PM EST,8074,2308,0,9,583,79,4,20620,0,0,21109,16743,0,0,0,0,0,0,0,0,2,4748236,100701,0,0,368020,0,0,","2015-01-20T13:59:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:59:40 PM EST,8074,2033,0,9,601,75,4,20620,0,0,21110,16743,0,0,0,0,0,0,0,0,2,4748236,100701,0,0,367942,0,0,","2015-01-20T13:59:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:59:55 PM EST,8074,1769,0,9,581,78,4,20620,0,0,21099,16743,0,0,0,0,0,0,0,0,2,4748236,100701,0,0,367959,0,0,","2015-01-20T13:59:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:00:10 PM EST,8074,1489,0,9,559,93,4,20620,0,0,21106,16743,0,0,0,0,0,0,0,0,2,4748236,100797,0,0,367983,0,0,","2015-01-20T14:00:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:00:25 PM EST,8074,1222,0,9,530,83,4,20620,0,0,21044,16743,0,0,0,0,0,0,0,0,2,4748236,100699,0,0,367961,0,0,","2015-01-20T14:00:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:00:40 PM EST,8074,797,0,9,591,107,4,20612,0,0,21157,16743,0,0,0,0,0,0,0,0,2,4748236,100685,0,0,367956,0,0,","2015-01-20T14:00:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:00:55 PM EST,8074,525,0,9,586,81,4,20588,0,0,21095,16743,0,0,0,0,0,0,0,0,2,4748236,100685,0,0,367930,0,0,","2015-01-20T14:00:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:01:10 PM EST,8068,2686,0,8,578,93,4,20582,0,0,21100,16743,0,0,0,0,0,0,0,0,2,4748236,100783,0,0,367893,0,0,","2015-01-20T14:01:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:01:25 PM EST,8068,2408,2,8,568,97,4,20582,0,0,21092,16743,0,0,0,0,0,0,0,0,2,4748236,100685,0,0,367890,0,0,","2015-01-20T14:01:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:01:40 PM EST,8068,2145,0,8,578,81,4,20582,0,0,21036,16743,0,0,0,0,0,0,0,0,2,4748236,100683,0,0,367772,0,0,","2015-01-20T14:01:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:01:55 PM EST,8068,1867,0,8,558,76,4,20582,0,0,21096,16743,0,0,0,0,0,0,0,0,2,4748236,99412,0,0,367773,0,0,","2015-01-20T14:01:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:02:10 PM EST,8068,1603,0,8,570,73,4,20606,0,0,21090,16743,0,0,0,0,0,0,0,0,2,4748236,99510,0,0,367762,0,0,","2015-01-20T14:02:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:02:25 PM EST,8068,1334,0,8,520,73,4,20606,0,0,21150,16743,0,0,0,0,0,0,0,0,2,4748236,99412,0,0,367803,0,0,","2015-01-20T14:02:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:02:40 PM EST,8068,1067,0,8,562,79,4,20606,0,0,21094,16743,0,0,0,0,0,0,0,0,2,4748236,99412,0,0,367811,0,0,","2015-01-20T14:02:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:02:55 PM EST,8068,798,0,8,585,68,4,20606,0,0,21086,16743,0,0,0,0,0,0,0,0,2,4748236,99412,0,0,367823,0,0,","2015-01-20T14:02:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:03:10 PM EST,8068,528,0,8,551,66,4,20606,0,0,21030,16743,0,0,0,0,0,0,0,0,2,4748236,99510,0,0,367858,0,0,","2015-01-20T14:03:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:03:25 PM EST,8054,2720,0,8,558,65,4,20606,0,0,21152,16743,0,0,0,0,0,0,0,0,2,4748236,99414,0,0,367864,0,0,","2015-01-20T14:03:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:03:40 PM EST,8054,2444,2,8,554,91,4,20606,0,0,21028,16743,0,0,0,0,0,0,0,0,2,4748236,99414,0,0,367881,0,0,","2015-01-20T14:03:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:03:55 PM EST,8054,2175,0,8,561,74,4,20612,0,0,21156,16743,0,0,0,0,0,0,0,0,2,4748236,99425,0,0,367864,0,0,","2015-01-20T14:03:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:04:10 PM EST,8054,1915,0,8,581,68,4,20606,0,0,21095,16743,0,0,0,0,0,0,0,0,2,4748236,99540,0,0,367917,0,0,","2015-01-20T14:04:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:04:25 PM EST,8054,1641,0,8,522,67,4,20606,0,0,21099,16743,0,0,0,0,0,0,0,0,2,4748236,99442,0,0,368024,0,0,","2015-01-20T14:04:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:04:40 PM EST,8054,1378,0,8,561,89,4,20606,0,0,21841,16743,0,0,0,0,0,0,0,0,2,4748236,99444,0,0,368038,0,0,","2015-01-20T14:04:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:04:55 PM EST,8054,1105,0,8,600,73,4,20612,0,0,20272,16743,0,0,0,0,0,0,0,0,2,4748236,99438,0,0,368674,0,0,","2015-01-20T14:04:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:05:10 PM EST,8054,839,0,8,545,72,4,20606,0,0,21157,16743,0,0,0,0,0,0,0,0,2,4748236,99539,0,0,368693,0,0,","2015-01-20T14:05:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:05:25 PM EST,8054,569,0,8,551,75,4,20606,0,0,21201,16743,0,0,0,0,0,0,0,0,2,4748940,99449,0,0,368706,0,0,","2015-01-20T14:05:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:05:40 PM EST,8061,2776,0,8,598,91,4,20611,0,0,21101,16743,0,0,0,0,0,0,0,0,2,4748236,99463,0,0,368717,0,0,","2015-01-20T14:05:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:05:55 PM EST,8061,2498,2,8,577,79,4,20620,0,0,21079,16743,0,0,0,0,0,0,0,0,2,4748236,99463,0,0,368656,0,0,","2015-01-20T14:05:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:06:10 PM EST,8061,2229,0,8,585,74,4,20620,0,0,21038,16743,0,0,0,0,0,0,0,0,2,4748236,99561,0,0,368662,0,0,","2015-01-20T14:06:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:06:25 PM EST,8061,1960,0,8,548,87,4,20620,0,0,21066,16743,0,0,0,0,0,0,0,0,2,4748236,99461,0,0,368675,0,0,","2015-01-20T14:06:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:06:40 PM EST,8061,1696,0,8,557,84,4,20626,0,0,21146,16743,0,0,0,0,0,0,0,0,2,4748236,99471,0,0,368675,0,0,","2015-01-20T14:06:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:06:55 PM EST,8061,1385,0,8,581,88,4,20620,0,0,21124,16743,0,0,0,0,0,0,0,0,2,4748236,99511,0,0,368665,0,0,","2015-01-20T14:06:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:07:10 PM EST,8061,1111,0,8,555,68,4,20620,0,0,20947,16743,0,0,0,0,0,0,0,0,2,4748236,99619,0,0,368873,0,0,","2015-01-20T14:07:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:07:25 PM EST,8061,851,0,8,556,83,4,20620,0,0,21374,16743,0,0,0,0,0,0,0,0,2,4748236,99521,0,0,368893,0,0,","2015-01-20T14:07:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:07:40 PM EST,8061,576,0,8,609,79,4,20620,0,0,20997,16743,0,0,0,0,0,0,0,0,2,4748236,99521,0,0,368655,0,0,","2015-01-20T14:07:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:07:55 PM EST,8064,2763,0,8,608,73,4,20620,0,0,21210,16743,0,0,0,0,0,0,0,0,2,4748236,99516,0,0,368645,0,0,","2015-01-20T14:07:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:08:10 PM EST,8064,2484,2,8,586,73,4,20620,0,0,21012,16743,0,0,0,0,0,0,0,0,2,4748236,99622,0,0,368640,0,0,","2015-01-20T14:08:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:08:25 PM EST,8064,2212,0,8,548,74,4,20620,0,0,21114,16743,0,0,0,0,0,0,0,0,2,4748236,99543,0,0,369007,0,0,","2015-01-20T14:08:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 01:08:40 PM EST,8064,1949,0,8,610,80,4,20626,0,0,21092,16743,0,0,0,0,0,0,0,0,2,4748236,99548,0,0,369271,0,0,","2015-01-20T14:08:40.000+1100"
